Date,Open,High,Low,Close,Adj Close,Volume
1996-01-01,1.812932014465332,1.80479896068573,1.8032499551773071,1.8032499551773071,1.4101372957229614,38730
1996-01-02,1.8009259700775146,1.8009259700775146,1.743219017982483,1.743219017982483,1.3631935119628906,77460
1996-01-03,1.743219017982483,1.7505780458450317,1.7505780458450317,1.7505780458450317,1.3689483404159546,12910
1996-01-04,1.7467050552368164,1.7583240270614624,1.7428319454193115,1.7428319454193115,1.3628911972045898,64550
1996-01-05,1.7385720014572144,1.7385720014572144,1.7385720014572144,1.7385720014572144,1.3595598936080933,12910
1996-01-08,1.7273399829864502,1.7350859642028809,1.6653729677200317,1.6653729677200317,1.3023180961608887,167830
1996-01-09,1.6266429424285889,1.6494929790496826,1.6169610023498535,1.6169610023498535,1.2644600868225098,309840
1996-01-10,1.6169610023498535,1.7041020393371582,1.6111509799957275,1.7037149667739868,1.3323016166687012,490580
1996-01-11,1.6731189489364624,1.6731189489364624,1.6731189489364624,1.6731189489364624,1.3083757162094116,38730
1996-01-12,1.6653729677200317,1.7037149667739868,1.6653729677200317,1.6963560581207275,1.3265467882156372,77460
1996-01-15,1.6731189489364624,1.6731189489364624,1.666146993637085,1.666146993637085,1.3029234409332275,116190
1996-01-16,1.6731189489364624,1.7041020393371582,1.6421350240707397,1.6886099576950073,1.320489525794983,1665392
1996-01-17,1.6886099576950073,1.684736967086792,1.549183964729309,1.6653729677200317,1.3023180961608887,387300
1996-01-18,1.6653729677200317,1.6653729677200317,1.634389042854309,1.6537539958953857,1.2932324409484863,129100
1996-01-19,1.634389042854309,1.6479439735412598,1.6188969612121582,1.6200590133666992,1.266883134841919,219470
1996-01-22,1.6200590133666992,1.6266429424285889,1.5879130363464355,1.6266429424285889,1.272031545639038,116190
1996-01-23,1.6266429424285889,1.6266429424285889,1.5569299459457397,1.6188969612121582,1.2659742832183838,167830
1996-01-24,1.6188969612121582,1.6150239706039429,1.5809420347213745,1.5979830026626587,1.2496192455291748,296930
1996-01-25,1.5979830026626587,1.6111509799957275,1.5724220275878906,1.6041799783706665,1.254464864730835,232380
1996-01-26,1.6041799783706665,1.6041799783706665,1.6041799783706665,1.6041799783706665,1.254464864730835,0
1996-01-29,1.6041799783706665,1.6188969612121582,1.5731960535049438,1.6188969612121582,1.2659742832183838,51640
1996-01-30,1.6188969612121582,1.6421350240707397,1.6092150211334229,1.6382620334625244,1.2811174392700195,1665392
1996-01-31,1.6382620334625244,1.634389042854309,1.5898499488830566,1.628967046737671,1.273848533630371,77460
1996-02-01,1.628967046737671,1.657626986503601,1.6498810052871704,1.6498810052871704,1.290203332901001,25820
1996-02-02,1.6498810052871704,1.7408950328826904,1.7041020393371582,1.7192070484161377,1.3444164991378784,142010
1996-02-05,1.7192070484161377,1.7796250581741333,1.7641329765319824,1.7776880264282227,1.3901482820510864,116190
1996-02-06,1.7776880264282227,1.8028630018234253,1.766456961631775,1.766456961631775,1.3813658952713013,154920
1996-02-07,1.7428319454193115,1.781561017036438,1.7195940017700195,1.781561017036438,1.3931770324707031,142010
1996-02-08,1.781561017036438,1.8590209484100342,1.7776880264282227,1.8512749671936035,1.4476929903030396,348570
1996-02-09,1.8977500200271606,1.971336007118225,1.874511957168579,1.971336007118225,1.5415804386138916,374390
1996-02-12,1.9360929727554321,1.9674639701843262,1.8977500200271606,1.9341559410095215,1.5125062465667725,271110
1996-02-13,1.9341559410095215,1.9744349718093872,1.8977500200271606,1.9674639701843262,1.5385526418685913,503490
1996-02-14,1.9519720077514648,2.052669048309326,1.9519720077514648,2.0402750968933105,1.59549081325531,490580
1996-02-15,2.0139389038085938,2.091398000717163,2.0139389038085938,2.049570083618164,1.602759599685669,361480
1996-02-16,2.049570083618164,2.1533660888671875,2.05344295501709,2.1312899589538574,1.6666638851165771,1420102
1996-02-19,2.1018550395965576,2.137873888015747,2.091398000717163,2.1305150985717773,1.6660583019256592,890791
1996-02-20,2.1305150985717773,2.207200050354004,2.1301279067993164,2.1669209003448486,1.694527268409729,787511
1996-02-21,2.1669209003448486,2.1669209003448486,2.1669209003448486,2.1669209003448486,1.694527268409729,0
1996-02-22,2.1669209003448486,2.176603078842163,2.137873888015747,2.1692450046539307,1.6963449716567993,568040
1996-02-23,2.1688570976257324,2.1843490600585938,2.1688570976257324,2.1688570976257324,1.6960418224334717,3072584
1996-02-26,2.1688570976257324,2.1843490600585938,2.1692450046539307,2.1700189113616943,1.6969501972198486,361480
