Date,Open,High,Low,Close,Adj Close,Volume
1996-01-01,3.0299999713897705,3.0299999713897705,2.924999952316284,2.9800000190734863,2.331029176712036,350000
1996-01-02,2.9800000190734863,3.0250000953674316,2.950000047683716,2.9749999046325684,2.3271186351776123,412000
1996-01-03,2.9749999046325684,2.994999885559082,2.950000047683716,2.984999895095825,2.334939956665039,284000
1996-01-04,2.984999895095825,2.9800000190734863,2.940000057220459,2.9649999141693115,2.319295644760132,282000
1996-01-05,2.9649999141693115,2.9800000190734863,2.950000047683716,2.9600000381469727,2.315385103225708,189000
1996-01-08,2.9600000381469727,2.950000047683716,2.9100000858306885,2.924999952316284,2.2880067825317383,237000
1996-01-09,2.924999952316284,2.924999952316284,2.799999952316284,2.8299999237060547,2.213696241378784,483000
1996-01-10,2.8299999237060547,2.865000009536743,2.809999942779541,2.8399999141693115,2.221518039703369,226000
1996-01-11,2.8399999141693115,2.880000114440918,2.799999952316284,2.8299999237060547,2.213696241378784,318000
1996-01-12,2.8299999237060547,2.8350000381469727,2.799999952316284,2.825000047683716,2.209784746170044,431000
1996-01-15,2.825000047683716,2.815000057220459,2.7750000953674316,2.7899999618530273,2.182406187057495,181000
1996-01-16,2.7899999618530273,2.799999952316284,2.740000009536743,2.740000009536743,2.1432950496673584,358000
1996-01-17,2.740000009536743,2.7950000762939453,2.630000114440918,2.6549999713897705,2.0768067836761475,429000
1996-01-18,2.6549999713897705,2.6549999713897705,2.5999999046325684,2.640000104904175,2.065073013305664,330000
1996-01-19,2.640000104904175,2.630000114440918,2.5350000858306885,2.555000066757202,1.9985839128494263,426000
1996-01-22,2.555000066757202,2.5899999141693115,2.5199999809265137,2.5450000762939453,1.9907612800598145,359000
1996-01-23,2.5450000762939453,2.5999999046325684,2.509999990463257,2.5299999713897705,1.9790284633636475,399000
1996-01-24,2.5299999713897705,2.5299999713897705,2.450000047683716,2.4649999141693115,1.9281835556030273,449000
1996-01-25,2.4649999141693115,2.450000047683716,2.4100000858306885,2.434999942779541,1.904717206954956,390000
1996-01-26,2.434999942779541,2.434999942779541,2.434999942779541,2.434999942779541,1.904717206954956,0
