Date,Open,High,Low,Close,Adj Close,Volume
2010-11-04,291.0,344.8999938964844,291.0,342.54998779296875,129.519775390625,479716245
2010-11-08,351.79998779296875,355.8999938964844,329.5,330.75,125.05809783935547,46932779
2010-11-09,330.1499938964844,333.3999938964844,325.0,326.04998779296875,123.28105163574219,23741956
2010-11-10,325.3999938964844,327.79998779296875,320.04998779296875,322.79998779296875,122.0521469116211,21057129
2010-11-11,323.0,336.95001220703125,321.8500061035156,328.54998779296875,124.22624969482422,26548372
2010-11-12,330.0,332.95001220703125,318.0,320.1499938964844,121.0501937866211,15004107
2010-11-15,321.20001220703125,322.8999938964844,315.04998779296875,317.20001220703125,119.934814453125,9917395
2010-11-16,320.0,323.95001220703125,316.1000061035156,318.04998779296875,120.25617980957031,12100114
2010-11-18,319.6000061035156,328.95001220703125,310.0,326.8999938964844,123.6024169921875,23983896
2010-11-19,330.25,339.95001220703125,328.1000061035156,333.54998779296875,126.11678314208984,51723739
2010-11-22,336.0,337.0,315.0,333.3500061035156,126.04116821289062,11494521
2010-11-23,330.5,332.3999938964844,317.5,320.1499938964844,121.0501937866211,13147667
2010-11-24,329.3500061035156,329.3500061035156,310.0,310.79998779296875,117.51492309570312,16243562
2010-11-25,314.0,318.3500061035156,311.1000061035156,313.20001220703125,118.42237091064453,6489260
2010-11-26,315.0,316.0,301.0,312.70001220703125,118.23331451416016,13657322
2010-11-29,311.3999938964844,319.70001220703125,308.20001220703125,317.45001220703125,120.029296875,6493219
2010-11-30,315.0,319.0,312.0,317.25,119.95366668701172,6050064
2010-12-01,317.0,322.5,315.0,320.95001220703125,121.3526840209961,5053942
2010-12-02,322.20001220703125,325.95001220703125,321.1499938964844,324.8500061035156,122.82728576660156,6143344
2010-12-03,318.1000061035156,325.70001220703125,318.1000061035156,321.95001220703125,121.73079681396484,2453815
2010-12-06,321.0,324.8999938964844,318.5,320.3999938964844,121.14472198486328,2895539
2010-12-07,320.5,322.75,317.25,320.0,120.99343872070312,3484977
2010-12-08,318.6000061035156,322.70001220703125,317.25,318.8500061035156,120.55866241455078,2877153
2010-12-09,318.0,320.0,309.0,313.20001220703125,118.42237091064453,5313081
2010-12-10,312.0,322.0,312.0,317.29998779296875,119.97259521484375,5799900
2010-12-13,318.0,324.3500061035156,317.0,323.1499938964844,122.18450927734375,2809522
2010-12-14,324.45001220703125,331.0,322.75,325.29998779296875,122.99742126464844,7075931
2010-12-15,325.6000061035156,330.0,323.0,327.8500061035156,123.96160888671875,5380352
2010-12-16,326.75,327.0,317.3999938964844,320.70001220703125,121.2581558227539,2893052
2010-12-20,323.0,323.0,315.04998779296875,316.0,119.48108673095703,2905355
2010-12-21,318.79998779296875,318.79998779296875,311.20001220703125,313.29998779296875,118.46015167236328,4427901
2010-12-22,315.1000061035156,319.70001220703125,312.70001220703125,314.04998779296875,118.74372863769531,5425074
2010-12-23,315.04998779296875,315.95001220703125,312.0,312.95001220703125,118.32785034179688,3326534
2010-12-24,313.0,313.8999938964844,310.1000061035156,312.1499938964844,118.0253677368164,1859093
2010-12-27,312.1499938964844,314.29998779296875,306.5,307.29998779296875,116.19154357910156,5273320
2010-12-28,308.0,309.95001220703125,301.0,303.75,114.84927368164062,8055446
2010-12-29,306.1000061035156,311.3999938964844,304.29998779296875,310.25,117.30694580078125,5772875
2010-12-30,311.0,311.6000061035156,307.0,308.04998779296875,116.47512817382812,2643251
2010-12-31,309.5,316.45001220703125,308.29998779296875,314.75,119.0084228515625,4960987
2011-01-03,315.5,318.0,314.54998779296875,317.29998779296875,119.97259521484375,2929118
2011-01-04,318.8999938964844,320.0,316.04998779296875,319.20001220703125,120.6910171508789,2716995
2011-01-05,320.0,320.0,308.25,309.79998779296875,117.1368408203125,8555905
2011-01-06,311.0,313.0,308.5,309.1000061035156,116.87213897705078,2763146
2011-01-07,310.0,313.5,302.1499938964844,309.1000061035156,116.87213897705078,2298583
2011-01-10,309.8999938964844,310.0,302.1000061035156,305.1499938964844,115.37861633300781,5413595
2011-01-11,306.0,312.95001220703125,306.0,309.04998779296875,116.85321807861328,2781948
2011-01-12,309.8999938964844,312.8999938964844,306.25,308.5,116.645263671875,1181115
2011-01-13,309.3999938964844,313.95001220703125,307.5,310.45001220703125,117.38257598876953,2070696
2011-01-14,310.45001220703125,315.5,307.95001220703125,310.5,117.4014663696289,2244505
2011-01-17,307.25,314.0,306.20001220703125,313.1499938964844,118.4034652709961,1707118
2011-01-18,313.5,313.95001220703125,308.0,311.1499938964844,117.64726257324219,844507
2011-01-19,311.0,312.70001220703125,307.95001220703125,309.3999938964844,116.98558044433594,1426048
2011-01-20,308.79998779296875,319.20001220703125,308.1000061035156,315.70001220703125,119.36763763427734,6121175
2011-01-21,316.45001220703125,316.45001220703125,312.0,314.1499938964844,118.78157043457031,2413133
2011-01-24,314.8999938964844,314.8999938964844,309.0,310.45001220703125,117.38257598876953,1097986
2011-01-25,311.0,315.70001220703125,308.54998779296875,310.0,117.21244049072266,2452476
2011-01-27,311.0,312.8999938964844,307.20001220703125,308.29998779296875,116.56967163085938,2455783
2011-01-28,307.04998779296875,309.70001220703125,303.04998779296875,305.04998779296875,115.34080505371094,4236476
2011-01-31,302.0,307.5,300.54998779296875,304.3500061035156,115.07613372802734,3673855
2011-02-01,305.5,309.8500061035156,303.5,308.29998779296875,116.56967163085938,4863055
2011-02-02,310.1000061035156,314.8999938964844,308.54998779296875,312.5,118.15771484375,3374631
2011-02-03,311.0,320.0,310.8999938964844,317.3500061035156,119.99148559570312,4211492
2011-02-04,317.3500061035156,318.1000061035156,307.0,308.1499938964844,116.51296997070312,1688679
2011-02-07,309.3999938964844,310.45001220703125,304.1499938964844,304.6499938964844,115.18955993652344,1799233
2011-02-08,306.8999938964844,307.45001220703125,296.20001220703125,301.3999938964844,113.96074676513672,3841730
2011-02-09,302.0,307.8500061035156,297.0,298.70001220703125,112.93982696533203,4490558
2011-02-10,300.1000061035156,304.0,293.25,297.6499938964844,112.54285430908203,2690945
2011-02-11,298.1000061035156,305.0,298.0,304.6000061035156,115.17066955566406,3292240
